,012025_COL_SAN_T5_568_OFAV_S1,012025_COL_SAN_T5_569_DLAB_S2,012025_COL_SAN_T5_570_DLAB_S3,012025_COL_SAN_T5_571_DLAB_S4,012025_COL_SAN_T5_572_OFAV_S5,012025_COL_SAN_T5_573_PSTR_S6,012025_COL_SAN_T5_574_MCAV_S7,012025_COL_SAN_T5_575_DLAB_S8,012025_COL_SAN_T5_576_PSTR_S9,012025_COL_SAN_T5_577_PSTR_S10,012025_COL_SAN_T5_578_MCAV_S11,012025_COL_SAN_T5_579_DLAB_S12,012025_COL_SAN_T5_580_OFAV_S13,012025_COL_SAN_T5_581_MCAV_S14,012025_COL_SAN_T5_582_PSTR_S15,012025_COL_SAN_T5_583_MCAV_S16,012025_COL_SAN_T5_584_OFAV_S17,012025_COL_SAN_T5_585_OFAV_S18,012025_COL_SAN_T5_586_DLAB_S19,012025_COL_SAN_T5_587_PSTR_S20,012025_COL_SAN_T5_588_MCAV_S21,012025_COL_SAN_T5_589_MCAV_S22,012025_COL_SAN_T5_590_PSTR_S23,012025_COL_SAN_T5_591_MCAV_S24,012025_COL_SAN_T5_592_PSTR_S25,012025_COL_SAN_T5_593_MCAV_S26,012025_COL_SAN_T5_594_MCAV_S27,012025_COL_SAN_T5_595_MCAV_S28,012025_COL_SAN_T5_596_OFAV_S29,032024_COL_SAN_T5_128_MCAV_S1,032024_COL_SAN_T5_129_MCAV_S2,032024_COL_SAN_T5_130_MCAV_S37,032024_COL_SAN_T5_131_MCAV_S3,032024_COL_SAN_T5_132_MCAV_S4,032024_COL_SAN_T5_133_MCAV_S5,032024_COL_SAN_T5_134_MCAV_S6,032024_COL_SAN_T5_136_MCAV_S7,032024_COL_SAN_T5_139_OFAV_S17,032024_COL_SAN_T5_140_OFAV_S18c,032024_COL_SAN_T5_141_OFAV_S19,032024_COL_SAN_T5_143_DLAB_S40,032024_COL_SAN_T5_144_PSTR_S9,032024_COL_SAN_T5_146_DLAB_S12,032024_COL_SAN_T5_147_PSTR_S10,032024_COL_SAN_T5_148_DLAB_S13,032024_COL_SAN_T5_149_DLAB_S14,032024_COL_SAN_T5_150_MCAV_S8,032024_COL_SAN_T5_154_PSTR_S38,032024_COL_SAN_T5_158_DLAB_S15,032024_COL_SAN_T5_159_DLAB_S16,032024_COL_SAN_T5_160_DLAB_S41,032024_COL_SAN_T5_161_DLAB_S42,032024_COL_SAN_T5_162_PSTR_S39,032024_COL_SAN_T5_163_PSTR_S11c,032024_COL_SAN_T5_166_OFAV_S20,032024_COL_SAN_T5_167_OFAV_S21,Sum
135621,15470.787512990179,23157.184002025595,17947.827336750826,14349.171899157027,18172.637676188842,18084.973218172407,30899.30654299652,28983.79913366131,14653.94474508687,18208.776551300867,20542.39591591382,26194.093820474805,18604.48597941178,15481.145988777478,22804.99238569052,14461.35831381733,16070.484581497798,18057.16492854384,29037.001854203012,14540.388465076016,51210.53387453986,15995.260663507108,22703.896818897494,23726.88708924476,17300.999752737418,14946.970900171176,13892.482856773191,16910.79198610159,16433.440190811714,20462.88164488299,26833.67419208518,19233.80601964438,18178.350023843584,13751.087902523934,11352.458542117505,18074.47888595029,16009.173300403538,18284.789644012948,16150.821412201773,20975.91654026858,24295.004857275475,14603.184107903384,21873.41649977077,21600.841793114992,19628.63618406005,19978.003649943803,43418.23118337627,19636.184164140166,18403.971877604195,19594.340441538152,18153.211765100645,20080.16421575599,19863.52454851704,19175.58381266979,33550.82131243226,16979.519832409933,1138985.2633380687
186822,15188.966715789598,14806.882800384019,4198.006994682126,5262.452564383329,14061.763150749532,8031.745853814378,17784.87519961499,4446.780070882257,14972.942181714612,13365.661279688387,18225.06032913135,7486.654624250875,13079.45591898652,18221.326282168757,16614.18844828863,18715.846994535517,13286.343612334802,14799.7940002575,14207.944757537838,15608.937942974626,12184.705624466163,17328.1990521327,17214.511051909594,14156.97497412166,13307.893581137187,15811.671696048847,19771.3158235218,18600.277330613157,13238.656878084004,11985.32830500594,11435.346919936655,17364.11584499258,20486.409155937054,16566.39043402581,12758.496985407288,20192.777729033227,20011.46662550442,14045.307443365697,13473.090005548453,13946.94979837964,11288.204671611942,16713.94675189557,18320.343604468788,14656.64645884899,16785.18703345601,18400.792835474553,8789.318606050321,15451.596982302755,18263.125154051104,21457.712450449926,13977.488376948515,10876.212418579515,11166.521908355526,14067.621513385284,13956.05770032519,16180.159320819208,816596.4507683647
90964,14824.94818607218,7712.028020720141,6153.284146984142,7867.530013956939,13352.006135349233,9726.277951839418,16002.012556603155,4335.853221593021,15081.173454856167,14195.128324324654,14949.428071123037,10021.448253788394,14063.71288108248,15088.444991316945,16200.504730265571,16022.63856362217,12839.941262848752,13454.358182052272,11431.207241439153,16471.893090948437,9826.375503601745,16126.908899420749,11469.430018393934,15537.153179484058,14987.064845534696,15499.90882406574,18938.413766334583,14097.639502079981,12445.431569273187,12744.743503642092,11077.246285700645,15544.957837223257,18178.350023843584,15037.650887350059,13383.402960202748,18425.439641017285,27387.593993252332,17330.097087378643,14612.93513135358,21512.337686360104,10365.063506935636,18300.761221847144,15943.585165166613,12109.74399445182,13842.97091052752,15433.702759212481,6216.929176372583,11566.664316435168,15698.541062688528,16058.563120280085,14365.23412013407,8357.747627309876,10370.83052924022,14263.18228389472,12986.74226632202,16414.454643182005,776251.6171302996
33958,14449.187123138076,8956.924472765251,3940.497293153835,5334.361854082977,12713.701168479167,6344.686885218336,17314.549471703893,4376.064204460368,16320.136713187127,13444.658141082318,15646.371104741826,6568.757656805866,14621.79672556988,17846.078662373136,14249.507282820563,17593.676814988292,13104.258443465493,15688.167889790137,14203.377755044254,16525.99686198128,10113.608018322411,14999.670879410216,13859.37451409261,16318.577604578943,15315.51812582344,14494.032388044776,17329.214646137923,17492.548732089064,12051.554174553332,12997.881903187477,11069.288493828733,17079.87240627862,18636.146876490224,18851.931736481627,16143.40434888269,20481.066920695404,19824.03140091292,16391.5857605178,13370.564253491906,15852.169731049536,10977.615120879727,16796.281464959095,18368.60265907391,13726.967272901196,15787.120786808891,18068.430403306706,6506.178362618207,12659.521962913346,18081.198136128358,16481.004600561326,12131.967772363421,10095.192043310482,9076.633707787614,14524.638531423641,11934.044859501377,15353.234653656384,782483.4317779155
2887365,14261.30659167102,1018.0720984945193,1263.5941168016097,911.9405375546265,4287.122911813882,1001.3993434855796,590.6416117953318,820.858684740348,686.4141270293363,802.1219772306739,1019.2791866674797,1414.5546452208657,3835.5580584770396,820.3087502508923,868.9164557602296,868.4621389539423,18919.236417033775,13023.046221192224,1612.1518802349267,619.4881783260294,937.2850480358587,954.4497103738811,1133.3519921771071,1410.6233128336276,918.9310875494065,799.9952941453286,760.1242075300814,948.3431886645096,22423.658902176172,645.7612233300615,1058.3863189642138,998.0102959290024,1182.6418693371484,893.0260718204867,468.67948109659426,739.5244481768842,661.5360867935347,21181.229773462783,17779.171591923383,4772.2984721245975,1941.184692076343,628.7378088487361,717.8534372511642,1034.3054608936877,1013.6610317509824,1450.3087949142505,3077.611341653426,1138.6871606853274,938.9781570206223,746.5061774832905,952.5868979222048,1250.3436963715144,1004.6801991720974,786.4944031357744,21595.930959726506,14236.886352986576,201826.25888107155
468,14173.23759254584,9542.447804023757,6485.651319886935,7491.640545072416,13833.116595452793,7805.6836885872235,13847.264454312779,5303.689981641607,14645.400170891484,13116.517332215224,11168.512113741104,10611.919048477468,14352.90178231686,13491.460934977442,49427.075147724834,11446.135831381733,14173.274596182086,15379.168276039654,15258.35533106201,15241.032299951306,9788.581751664815,12193.91785150079,13667.027173956862,14217.865189064118,14905.874147036355,9988.176540138,12073.036615344805,14448.287403771059,14245.232442368078,15906.390453066073,25154.580107111877,23099.51678615419,21974.24892703863,16369.621977522987,11502.898869383078,16319.675110615311,12855.851286687688,19563.106796116506,15861.336935806818,16111.131663645445,9928.512638406468,15942.994438664382,16359.819511135776,13161.985388193372,14113.280518994448,18008.00087018528,15561.606220014502,21635.056053021224,17142.219979107736,15775.006510228292,11760.99948921955,10703.179072920519,11220.207109838004,14584.157026796076,17604.0190110898,15242.97803136801,825784.8647436615
1639119,13697.66499726986,6720.330847057086,5533.4642840032575,4085.7550965709074,14090.343970161624,4960.289658496668,12786.297114606348,2730.1870781313264,14907.433779549987,12958.523609427364,9007.988709522855,3060.882873403797,14951.57354276698,12854.41265020813,12031.150925910872,12597.580015612803,14707.782672540381,15115.231105961118,10942.537974625735,17142.779851755666,7898.894154818325,13156.595576619273,10401.72951356855,10574.600661673669,13510.870327383038,8682.301868812536,13714.581446500195,14822.843116941076,11838.203919080079,9634.757452084516,9270.82753077676,13852.13024666014,14840.247973295183,12025.579899345366,7996.482010808558,15855.905541419635,14267.128271847228,14029.126213592233,15270.306129833787,15260.256742258887,7875.170608565714,18106.151900060628,15002.533600366769,11619.495163276775,13354.334310606533,14418.486602772507,4570.137142680838,8397.377141648452,15839.387786241623,15890.743902086166,10668.600424283322,6617.932891505721,7537.018822415105,14227.046054561455,11121.070624530976,13850.98817497726,650882.0545054817
186803,10691.576493797007,4995.410763079325,2377.4732908542137,2980.966918458134,11356.112246404771,3813.1642911456493,10664.362435193489,2721.867564434634,10059.812019367702,7735.615734959453,7927.727007413731,4252.861300065853,9720.80587307144,10821.094152245812,8911.361489116867,8977.361436377829,10878.120411160058,10917.98635251706,7101.688877522127,10011.902829627224,7218.606619953589,10350.842548709847,8678.665915705795,9214.719194625422,9938.47959345603,7935.2474397209435,10940.936731789365,11651.073460735404,8752.830993774549,7650.978974014569,7464.408775852877,10106.433376496227,11940.867906533143,10905.513300790857,7874.972515709442,11857.459796192077,12128.1615912148,12200.647249190939,10162.111306781173,10044.023528541304,6372.262282522609,10995.426680938017,11847.59790555703,7410.529588310555,9985.860728172498,11838.14553848757,4149.761658670534,7903.82852710992,11602.248852686065,11458.001793929574,8662.761868188818,6804.002996084231,5732.812586878953,8260.316893474646,8432.002001167348,10088.480939386422,495478.2931481656
82115,10568.279895021753,13561.986348338907,11348.392660374646,9943.09360301496,11899.14781523453,12401.658287420294,10620.61120469013,23666.243295858545,6385.645115351751,8689.654753332301,14165.367158301897,42280.28416177061,9401.176034865019,5846.881517745722,8190.576321033018,4771.662763466043,8681.350954478707,9392.30075962405,10695.919839972232,5569.98322783098,14913.414514312493,5479.857819905214,12302.167305328941,9001.603442326817,6834.780619042172,8194.069446650314,5223.832319834391,6311.662230439425,9677.348767491985,4303.352792271529,12159.505980280592,5779.616587183779,5569.861707200763,4904.075377454876,3685.78801800655,6618.117095549066,7320.999360515116,9741.100323624594,8980.049694835116,10469.460989234583,12168.208398686551,5718.520070957553,8234.201191998647,10053.090361229688,8140.4778242155835,6617.033876796268,28176.727396140257,7516.040329972502,6983.650042840878,7378.2587309394985,9043.050962466958,27353.490532942706,7636.719910882565,9044.685636061407,12371.80021679313,11632.073651423689,573618.9092435621
1300,10186.647565479301,5865.783282517645,14555.286734058353,8972.318192069713,11389.45653571888,5987.844954983737,8454.925294773915,4227.699543536015,10484.192537738536,9263.901168849716,7021.701063709305,4330.119161053209,10938.443351953041,9599.357715701932,11286.881529292963,12704.918032786885,9080.763582966227,10731.299085876142,10915.135959664234,11632.310772060813,12101.55937020492,11058.451816745655,10088.44522304805,8839.229535813596,11300.269036450933,7647.013841095052,11151.18385302109,12065.475526370315,9535.115263843149,8859.843984088444,7734.973699497863,12803.587783848656,11616.595135908441,10504.40837022742,7753.463020610325,12296.16074002582,11620.983924673092,12718.446601941747,10517.935975683304,14279.900854574378,7216.030562011792,12679.545811782846,11787.274087300631,9009.816933912067,10682.42779614497,11306.365647019013,4076.4851981549764,11161.24938306423,11373.372926912289,11180.232053470676,11725.58040690933,7198.661243374956,8142.8946677173635,9342.278112923592,10016.259484699409,11714.76611813997,560735.2700560011
119060,8947.810311118417,13646.386107799592,11704.71422411728,10819.079495719763,9846.09228746588,11170.460213993061,10533.108743683417,16148.17608528056,8581.600683565937,10430.624044821605,12022.267329924121,13816.280806572067,9421.46999284638,10646.560375596688,13554.012822388779,10392.271662763465,8323.054331864905,9810.73773657783,13372.183301212082,8648.487799599632,13726.690703492899,10622.367035281728,15399.305015658456,14339.645618949035,9569.430963918116,9699.942941512109,9161.922629059387,11842.335952566902,9535.115263843149,6602.262747326548,10448.580727819644,10807.56719199065,11177.873152122078,8082.642751731183,6717.739229051184,12985.547937478848,9713.5548744184,9724.919093851133,8612.163172749862,12060.227146609448,11151.89036879058,8233.471306352498,9802.62046666506,11730.10008250529,10375.73035576903,9596.209859682624,17262.391435138765,9617.147289007968,9067.007828730384,9542.547958681751,9136.25907380964,10584.663082743124,9743.864069069847,9858.813626334382,10745.851746852331,9757.711072521293,598871.4921289968
81852,7873.368521791206,5253.885026427675,2341.5417045944523,2899.251816526716,6973.71993655058,4306.390833459443,10259.66355303743,4062.6958552182764,8416.405582455141,8088.063270409295,7248.207549635412,4392.661238995353,6651.34472839074,10533.113420774756,7439.081007943089,11270.491803278688,6396.47577092511,6656.366679541651,6800.266712945626,9827.950008115566,6190.6165672690995,8606.503422854134,7984.142286353359,10229.55611033307,9805.62208682238,6164.669619590473,9962.478975287877,10407.867263830669,5886.278843313385,6070.155499302578,6986.941263538193,7908.284117108296,11139.723414401526,10163.847580126387,7093.840047215118,10616.562840776627,10882.268627753645,7346.278317152103,5705.256555617205,6677.518404794495,6598.302455555498,10067.289915494644,9295.900393311294,7252.095514821059,10037.843345185369,9360.53468050906,4720.546719528563,5471.3389268842975,9724.29253864482,10271.69352738636,7859.307948414903,7809.018592788539,5311.000289516623,8530.27578319963,6013.924789460519,7717.963560186334,429560.6858453443
2808963,7644.389124065735,9141.548946585503,1823.5280026828916,2477.6018905605983,6230.618631836175,3506.7659845567778,7700.216568590991,2088.1979378698716,7567.644545713472,6341.017297274304,4294.911444675791,3167.572300481574,6321.56791119364,6867.904111143109,5992.091234421376,6352.459016393443,6267.254038179148,6083.42989571263,18628.803171326534,8047.935941135098,3892.756449503768,7010.268562401264,6297.935663845957,6099.169863402952,7262.877029306152,4505.855847906777,8466.48984344676,7252.036148610956,5705.751704066784,5455.3908146923595,5156.649132998576,6133.341755361147,7401.0491177873155,6357.134748552617,4947.172300464051,7971.822865093193,8533.815519636597,7330.097087378641,5940.462692688105,6991.972180089527,4710.608186105259,9011.90859349855,8620.273628839612,5862.060719111334,7235.9802881916285,8049.213811774091,2418.123197013406,5051.8226045265465,7916.7595863801225,10555.250137438154,9997.502022616018,4586.568819865176,5523.823766822162,5958.226518890745,6045.193029267072,6780.782270735136,363581.6045027072
72275,7503.478725465445,3370.7153934611283,2476.2851530685575,2716.209988200339,6464.028657034931,3179.8165720381653,4932.951239253604,1641.717369480696,4651.096553688408,4712.466616230208,3153.667227125023,4354.032308501675,4484.964713880559,4267.350839071131,4501.745962067551,3834.894613583138,6513.950073421439,5446.11819235226,5005.434732967365,4525.780446897149,2282.7426169905593,4163.375460768825,5003.33440448918,4028.902555359354,4709.060512903786,2564.6907959364944,4374.75740716781,3283.339443107378,4026.302257136292,2949.837268171721,61768.38050977615,16915.642863910558,8888.888888888889,6198.206379838802,2950.9448809785567,4763.038818766373,4068.446933780238,4951.456310679611,5180.565942151353,4494.839258628982,4662.294255991358,5037.387444704756,6334.0009169220375,4633.4493190324165,5333.416505520554,7650.378893172671,11168.875244897643,12098.991750687443,45076.82015047125,11799.427099910303,22431.464075729727,5313.071839652606,4179.776401135826,5686.141968616748,6941.549237054948,5182.061247553682,408832.5652382735
267888,7450.637325990336,3186.090919640879,2024.1460259665598,1921.939197426955,6187.747402718035,5421.755400737224,3850.1082842954957,1630.6246845517724,5787.524921674736,9300.361258723835,3380.1737130511297,1986.6307111034262,6245.46556876354,4607.691703536927,5041.883218350938,3932.474629195941,5380.323054331865,6817.303978370027,5393.6299449219505,6143.483200779095,2494.387627837366,4278.56766719326,9162.413717244803,4272.463415129188,5993.349743695727,2817.6304845265613,5466.425152024841,3976.665975996557,5880.808323942275,3647.2593893681874,9708.506083731887,7263.998989356663,4654.268001907487,5229.500132440307,3303.901033409325,5176.67113723819,5777.415157996868,7330.097087378641,7713.555110607194,6252.080944101217,4030.762169502522,5920.614366658931,5242.139806481191,8101.06300295345,5338.614767221841,7100.470141767684,2788.362155407803,5912.007332722273,6426.131762109883,5457.018026098782,12709.858062688047,2879.9385613106924,5840.18298984391,5031.438519519941,6555.907612774118,7373.4116155351585,302797.8812118533
4893,7438.894792773645,4457.362296517455,2018.1574282565996,2886.177400217689,8193.168231466529,3501.1611374850304,8126.791065998732,1909.3283933909784,9324.978638564511,7322.401383052742,6106.963332084643,2012.3833314325445,7361.63325773834,9267.743540068592,8882.457823228793,8079.625292740047,6854.625550660792,7731.427835715205,6928.14278276596,10566.466482713844,4368.957723909083,8729.92364402317,8630.291135551892,7042.968195011063,8665.261821550226,5276.439550355586,8959.761935567345,8574.935050445481,7516.493615903893,5956.501523996487,5801.230274623398,7611.407636673721,10319.504053409633,7976.690505921974,6110.1917535555995,9425.803136085033,9790.734084544312,8915.857605177995,7056.184112126987,7565.387887980467,5354.218755122571,11047.821498342078,9633.713775547138,7401.561621886622,9460.836296342502,10297.19244389118,2880.9218950064023,10494.958753437215,8591.650136738694,8552.993258296923,5924.307556940836,4310.426562751847,5272.653717029138,9025.554691120265,6774.785291419995,8186.554204911933,406474.56570207136
2895623,7433.023526165299,1767.1199637081036,1188.7366454271069,1075.3707414174628,8617.117052745902,2051.374028259639,4528.252357097544,1100.9489791956694,5571.062375391626,5323.173121621744,3868.033836584282,899.5022386384958,6844.1373292136595,4136.450506584287,5513.374268150148,3942.232630757221,6555.066079295154,7261.490923136345,3749.50904723194,5597.0351133474005,3348.526421611979,3949.4470774091624,7820.58945821398,4363.798737542877,5092.871087623216,2905.86525961612,4754.81951093285,5012.671140083837,5656.517029726802,3332.1279123831173,3310.441418715135,3758.329911884534,4825.941821649976,4586.218640027245,3026.165044611343,5778.318145924468,5281.263092901718,7330.097087378641,6428.967746604589,9045.170359957086,3664.9566986401355,5875.704523169737,6931.206717660401,4989.178653848453,5863.639199051837,6435.745277431986,1654.5053453249618,3567.651413664246,6543.504031737462,7158.357686409537,4088.10776349001,2665.424619089608,3100.3203856131327,5031.438519519941,5597.014925373134,8379.50329391659,268177.41672270885
712,7391.924659906882,4889.911063753468,1724.7161404685478,1611.4218100875657,6082.951064873696,2933.2033008812687,4068.8644368122855,1267.3392531295237,5482.768442039305,4627.393073190592,2648.3835277514004,4118.579779778307,6123.70182087538,4799.678857850966,5018.3989898168775,4137.392661982826,5538.913362701909,6682.116647354192,6654.122633150958,6162.419520640588,2932.7951503057516,4821.61664033702,4620.943285177392,4211.57320018673,5052.275738374045,3341.1568167246073,4544.572389701126,5116.271656492565,5454.107812995766,3802.242082967402,3708.331012310704,4339.449831033066,5245.588936576061,4169.977674348204,3726.2911830395888,6141.813213672428,5104.853469756776,7475.728155339806,5204.6896485175985,6825.496651992157,3192.1703825255418,6160.133531934641,5236.107424655551,4732.096949695688,4553.677250327491,5559.517047171294,1878.1913826882433,5488.965663117817,4923.766710876888,5647.984722664275,3806.6192672351117,4470.423149491329,4413.690493309481,4957.040400304395,5534.478445760027,7593.924860111911,265952.763278765
1903414,7227.52919487321,4103.938303775834,2823.623820246251,2631.2262821916647,7097.570154002982,3605.7849494909865,8236.169142257126,3926.8104648389617,8689.83195670749,6505.087701707851,7265.631125475881,3872.09041377103,6346.93535867034,7627.126039566807,6176.352104457848,5981.654957064793,7400.8810572687225,7686.36539204326,8380.449575725468,7728.723692041335,5139.950263422451,7487.4934175882045,7283.859754601652,7641.721975278573,6919.661803835892,5494.08532890983,7399.081381808772,8989.337116080394,5689.340145953457,4943.94792581495,6302.571162553815,6019.6443798755645,7458.273724368145,7545.313505127332,4530.568317267078,9049.77375565611,8258.175483472623,6828.478964401294,6863.194461197018,6085.6054160038475,5849.436538790047,8098.7417758849115,8372.94597398837,6379.213449558178,8088.495207202711,8514.521216809078,4446.724156549373,5689.910456179933,8620.993204145589,7528.717340354735,5424.712080144062,4856.785277469637,4735.801702204352,7195.360958417828,6931.126490452764,7194.244604316547,367171.590401863
36751,7027.906130189465,3307.4155738656145,1365.400277870934,1804.2694506457126,6578.351934683301,2447.4498879964726,8608.054601535669,1174.4380168497883,7593.27826829963,6638.774697912963,5540.6971172693775,1488.1335604469182,5727.96964023886,7714.39292789137,5300.2097322256,7220.921155347385,6831.130690161527,7164.92854383932,4667.476548442196,8272.466590921387,4074.166458801031,6779.884149552397,5381.118401881548,6403.620938115245,7797.997542136127,5570.555467320781,8401.798421529305,7347.667394526705,5995.6892307355665,4509.99638373715,5148.691341126664,10693.869816505068,8049.594659036719,7235.024785257502,3708.932683739715,9162.582569784787,9459.966041147543,7168.284789644013,7188.8644971413405,6048.610854204432,3846.1339365672607,8577.780106436328,7866.225900634606,5868.039363393957,6591.395837232029,7354.274180877678,2610.955987843821,4970.739617852359,7112.759539431214,7684.962819362866,4673.45470272205,3255.6342501730333,3876.8384784846967,6689.453747752114,5732.510631201534,7139.116293172358,336450.857165695
1162,6669.758867080395,3476.2150927869857,2611.0286015426627,3788.3121255405454,5935.283497911219,3716.01360856869,7415.833570319165,2064.625982395909,6835.659356308744,5636.122226374621,5131.243085018338,5360.223974217948,6514.360512016559,6553.743313174682,6487.066512754645,18637.782982045275,5750.367107195301,6070.55491180636,5325.1249075181995,6684.520911107504,4973.657754899959,6335.571353343866,6833.513586978431,6464.511153057703,7034.066878992645,25064.558443773858,6946.2414283865955,7140.466361709249,5618.223394129039,53474.19538151573,4909.957584969323,6240.722609986419,8221.268478779208,32270.026866462333,67374.12194924375,7094.420977425702,7199.717744602968,6100.3236245954695,6091.235857477142,7287.9286744848505,5273.120372431381,8001.437114991653,6569.263808121998,5443.555619327761,7407.522924334103,6864.794962594118,2572.389429677738,5453.712190650779,7048.204791136046,7783.339602442059,4813.266869736072,4982.412227057675,4567.076783259421,6621.432610183615,5774.2016176102725,6629.179415088619,499143.48158914124
72294,6452.522002571614,3539.5149123824995,1853.470991232693,2523.362347642192,5868.594919283002,2509.103205785697,7558.025069455079,2401.566287111964,6978.068926231843,5918.687922899064,4826.3305078101175,2372.920016040204,5966.423646519839,7522.405773577332,5628.9889317024445,6508.587041373927,5497.797356828194,6559.804300244625,4548.734483609028,7688.145863766705,5185.302765746766,6533.043707214323,5663.30461944597,6241.247031602022,8934.667321112902,6564.6672666631375,7641.674213999224,7897.547058542261,5760.456897777875,5248.74722322674,6557.2205024549785,7504.026782048448,7572.722937529804,6614.447345517841,5809.311099024452,9175.11688246575,9129.197997750776,6132.686084142394,5644.94728970159,6141.09725870297,3602.8387884936924,8008.922088906521,6261.612335014357,5521.277995001853,6154.741854323914,6236.327818131277,2823.0720577572774,4734.541352323204,6385.0514677402325,6411.851508926246,4546.691671296003,3569.7016241431293,4340.832005583261,6236.688050811789,5221.796047694488,6505.140715014196,325235.5741718997
1884633,5477.891745586276,3038.3913405846793,1533.0810137498204,1457.7974184564998,4272.832502107835,2245.6753934135572,5173.583007022073,1178.597773698135,5878.667046425519,5405.2083238385185,3536.9858956153575,1916.730741638676,5296.72303313496,5157.473099981674,6172.739146221839,4683.840749414519,4939.794419970631,5059.868675164156,5124.176797800532,6405.886490288372,2532.1813797742957,4624.144286466561,6522.532857417639,4150.682985244271,5653.825004520846,3270.568996652961,5183.400181135981,4622.176885927862,4584.29523298942,2448.726558867593,2840.931698272363,3890.976849951047,4883.166428230807,3920.2330949407806,2835.221552312731,5264.411326004938,4707.931817680655,5485.436893203884,4818.71034665766,5549.184269912323,3376.798615460803,6646.656836400925,6291.774244142557,5625.904269947747,6055.974881999459,6018.781498894139,1507.9524242938462,5675.809067193119,6126.83247455956,5746.361505743468,4492.630966717248,3063.6383460856537,3520.21535435109,5482.07855591125,4189.944134078212,5774.690592353703,251340.72702841103
1903411,5366.337680027713,6841.655501281821,2757.749245436689,2284.7542500024515,5196.945663098828,3422.6932784805635,3839.170476669656,2637.285841851591,4571.347194531472,4010.6098861533696,2953.296104959621,4541.658542328111,5144.51834827476,3516.8555994798894,4294.000863497019,3503.12256049961,5121.879588839942,5027.681215398481,8764.07778518647,4790.88892495807,2736.2676402337165,3669.69457609268,5620.688741691343,3612.819419919219,4768.108293629852,3123.511038170364,3727.8431879932723,4199.805549799971,4814.057046576002,2800.0206643591464,3230.8634999960213,3480.4029940308874,4520.74391988555,3503.9921292617396,2702.1397243470315,3434.401674584174,3847.93490484906,4724.919093851133,4661.906255277061,5086.752247419629,3642.5252310872534,5142.177079512878,5380.884588470912,3709.748777367244,4543.280726924916,5390.314354431298,2911.775141539268,4071.776069942889,5064.613434429982,5416.509938948526,3601.561422281213,3772.3639673464745,4789.486903686831,3520.0938691698443,5378.137246727258,5195.843325339729,238384.49323013047
1903409,5119.744482477205,2547.8177387194446,2640.971590092464,2716.209988200339,4320.46720112799,2783.7407123013313,6004.856386585873,3230.744485549005,6254.628311022501,4615.239709899219,4460.435415160253,4852.529459158183,4266.80466558094,6126.135560384324,4821.492765954372,4791.178766588602,4487.518355359765,4892.493884382645,5160.712817749199,5732.2945409295035,3673.552688269575,5595.050026329647,5453.6805721124,5967.241064360957,6340.255455461366,4264.680795995318,5062.103765040755,6606.525238679651,3988.0086215385286,4509.99638373715,5108.902381767107,5261.661876638348,6237.482117310444,5751.693343928558,3888.303843171745,6204.4847770772485,6251.516020198902,5226.537216828478,4565.411429812077,4550.331101328105,4066.9976170879468,5943.06928840353,6116.835171198996,4932.38153316354,5442.580001247583,6399.48755755913,3941.5022445736854,4646.407671155608,6297.0222655195485,5688.492809814531,4628.714809277562,5396.0330327767815,3489.5380963611024,5265.261179911658,4533.894771950304,4975.330080762977,276096.983687574
815,5025.804216743678,2716.6172576408158,2314.5930148996313,2451.4530579425445,4934.9548184879795,2387.664852564498,4670.443856233456,2576.276074742511,5947.023639988607,4113.913474130047,5009.27805413505,1879.9412840256496,4647.31637773144,5131.293033484305,4996.721240400821,4976.580796252928,4464.023494860499,5085.618642976697,4069.199221782775,5250.770978737218,4096.842709963189,5216.561348077936,5199.137086064493,4830.623718768394,4376.916746319662,4170.5637025664555,5555.375857161341,5737.874754944933,4135.712644558474,4417.006767577621,4464.321240142285,4440.514164798029,5894.134477825464,5653.309115677148,4125.536666936689,5527.631892305185,6560.232860702551,5695.7928802588995,4318.143439558054,4920.276719322259,3644.2507285913207,5830.794679680541,5429.143643076032,4367.3996484557165,5655.7087310003535,5934.180152524142,3683.106304860929,3902.559402101107,6285.285038556791,5804.230201672405,4132.847656934497,2942.752036104711,3152.0882584712376,4920.904170971129,5565.746685566581,5664.433970065326,258901.42748992302
543314,4925.9926844018055,722.6729403821199,182.6522301537872,385.6952811162937,4730.125612701316,392.3392950223353,382.8232669043817,131.725633530968,942.7513528909142,872.0038161560735,165.52397048446252,395.4866693400339,4119.673470216079,436.33444162281506,652.1389615996734,390.32006245121,4634.361233480176,4570.6192867258915,885.9984837551722,844.0188281123195,241.88001239635065,493.6808846761453,861.5317989313781,446.52824291136415,856.192820527961,417.6446020905759,452.8399534221762,262.9859262683094,4338.121861289511,351.29410549155347,501.34088793041707,410.5738559201592,782.06962327134,628.1454572974609,352.9561524307685,764.5930735388124,418.97285496923854,4288.025889967637,4655.875328685499,4383.855573230735,301.9620632118756,965.561635017702,621.3353280409237,744.3412131864978,613.3948807518766,670.7678176478408,165.836200114157,479.4472255517168,639.6788694702989,758.0799166690779,452.991421125432,398.21372699604626,657.6437181603616,820.5049719200242,3679.2295505711663,4975.330080762977,73616.68504549318
