taxonomy_id,name,taxonomy_lvl
3423951,Pseudarthrobacter sp. L19,S
1797,Mycolicibacterium thermoresistibile,S
1653478,Rhodococcus sp. PBTS 1,S
1223514,Corynebacterium humireducens,S
3016086,Solwaraspora sp. WMMD791,S
2763008,Nocardioides sp. zg-1228,S
78448,Bifidobacterium pullorum,S
2779352,Pseudoflavonifractor gallinarum,S
2304190,Cyanobium usitatum,S
56957,Thermus oshimai,S
29292,Pyrococcus abyssi,S
2883127,Sulfitobacter sp. DSM 110093,S
2109328,Halomonas litopenaei,S
3142973,Thermohahella caldifontis,S
1380362,Ralstonia sp. UNC404CL21Col,S
2752316,Rhodoferax sp. AJA081-3,S
926,Thiomonas intermedia,S
2496847,Sulfuricystis thermophila,S
405,Methylobacillus flagellatus,S
3342488,Streptomyces sp. JL2001,S
2931983,Streptomyces sp. LRE541,S
2975751,Streptomyces sp. NBC_00464,S
2903672,Streptomyces sp. NBC_00696,S
2175650,Curtobacterium sp. MCLR17_032,S
399736,Agrococcus jejuensis,S
2830992,Arthrobacter sp. StoSoilB5,S
2211210,Arthrobacter dokdonellae,S
2499145,Rhodococcus sp. X156,S
285676,Micromonospora saelicesensis,S
84112,Eggerthella lenta,S
2954686,Paenibacillus sp. FSL L8-0436,S
33938,Geobacillus thermocatenulatus,S
1955814,Dialister sp.,S
2979863,Rhizobium sp. TRM96650,S
329,Ralstonia pickettii,S
3450237,Variovorax sp. YR566,S
328814,Alistipes shahii,S
2975930,Streptomyces sp. NBC_01754,S
3075198,Streptomyces sp. ITFR-16,S
2903814,Streptomyces sp. NBC_01288,S
69370,Microbacterium trichothecenolyticum,S
162496,Glutamicibacter creatinolyticus,S
256701,Glutamicibacter arilaitensis,S
3408576,Brachybacterium sp. UNK5269,S
2099693,Mycobacterium sp. ITM-2016-00318,S
2866627,Hydrogenibacillus sp. N12,S
2872158,Halobaculum rubrum,S
302484,Haloferax larsenii,S
2995155,Asticcacaulis sp. SL142,S
29442,Pseudomonas tolaasii,S
2923366,Raoultella sp. HC6,S
338565,Erwinia tasmaniensis,S
3410269,Alteromonas ulvae,S
1819725,Polynucleobacter ibericus,S
2975923,Streptomyces sp. NBC_01725,S
67348,Streptomyces prunicolor,S
2175655,Curtobacterium sp. MCPF17_052,S
2175620,Curtobacterium sp. MCLR17_036,S
2565934,Orlajensenia flava,S
199136,Arthrobacter koreensis,S
2758442,Actinotalea sp. JY-7876,S
1792,Mycolicibacterium chitae,S
3239955,Micromonospora sp. CA-111912,S
747522,Dolichospermum heterosporum,S
309891,Deinococcus sonorensis,S
1211322,Deinococcus metallilatus,S
62320,Haloterrigena turkmenica,S
3117459,Halalkalicoccus salilacus,S
2918527,Rhizobium sp. K102,S
1053551,Komagataeibacter sucrofermentans,S
2650745,Xanthomonas sontii,S
2480810,Pseudoxanthomonas winnipegensis,S
1938841,Streptomyces sp. 2323.1,S
2903827,Streptomyces sp. NBC_01334,S
3049047,Curtobacterium sp. DN_7.5,S
589382,Agromyces flavus,S
2708338,Salinibacterium sp. ZJ450,S
322009,Sinomonas cyclohexanicum,S
1906273,Cellulosimicrobium sp. JZ28,S
2806442,Rhodococcus sp. USK13,S
293050,Rhodococcoides kroppenstedtii,S
71254,Corynebacterium confusum,S
3238807,Amycolatopsis sp. cg13,S
2719023,Saccharopolyspora sp. ASAGF58,S
3231492,Buchananella felis,S
1695218,Paenibacillus sp. 32O-W,S
261291,Halorubrum xinjiangense,S
2904243,Halobaculum sp. CBA1158,S
2175149,Halobaculum roseum,S
3409688,Haloarcula sp. NS06,S
416273,Natronomonas moolapensis,S
3033386,Halomarina halobia,S
33995,Komagataeibacter europaeus,S
2893890,Pseudomonas sp. KNUC1026,S
2746321,Pseudomonas phenolilytica,S
141389,Chromohalobacter canadensis,S
2684468,Streptomyces sp. QHH-9511,S
2975622,Streptomyces sp. NBC_00016,S
2049881,Streptomyces dengpaensis,S
3132291,Microbacterium sp. 2P06AB,S
743009,Microbacterium oryzae,S
3162566,Pseudarthrobacter sp. WHRI 8279,S
2777556,Brevibacterium sp. SMBL_HHYL_HB1,S
699041,Corynebacterium hindlerae,S
139021,Dietzia psychralcaliphila,S
2968086,Aeromicrobium duanguangcaii,S
1960083,Actinomyces gaoshouyii,S
158787,Bifidobacterium scardovii,S
1287640,Anaerococcus obesiensis,S
367282,Deinococcus yunweiensis,S
2951804,Natronococcus zhouii,S
2902623,Halobacterium wangiae,S
3032283,Halospeciosus flavus,S
92947,Ketogulonicigenium robustum,S
3155932,Asaia sp. BMEF1,S
3241168,Litorimonas sp. RW-G-Af-16,S
1421430,Pseudomonas granadensis,S
2842349,Pseudomonas asgharzadehiana,S
2714945,Thermomonas sp. HDW16,S
215691,Thermomonas brevis,S
2806262,Hydrogenophaga sp. YM1,S
1660080,Campylobacter sp. RM16192,S
28232,Geobacter metallireducens,S
427923,Desulfurivibrio alkaliphilus,S
3445777,Microbacterium sp. F51-2R,S
3445672,Microbacterium sp. CJ88,S
370764,Microbacterium pygmaeum,S
2759943,Protaetiibacter sp. SSC-01,S
2683590,Diaminobutyricimonas sp. LJ205,S
3457358,Arthrobacter sp. Hor0625,S
2578107,Arthrobacter sp. KBS0702,S
2831000,Arthrobacter sp. NicSoilC5,S
410837,Pseudarthrobacter defluvii,S
2881056,Demequina sp. TMPB413,S
2811421,Rhodococcus pseudokoreensis,S
44750,Corynebacterium auris,S
3239963,Micromonospora sp. CA-249363,S
35746,Haloferax gibbonsii,S
370324,Natrinema longum,S
10454,Spodoptera exigua multiple nucleopolyhedrovirus,S
3129230,Neorhizobium sp. EC2-8,S
1514904,Ahrensia marina,S
2841064,Pseudomonas sp. SK3(2021),S
2842357,Pseudomonas muyukensis,S
2785909,Halomonas sp. A40-4,S
3140381,Castellaniella sp. MT123,S
2662364,Sphingobacterium zhuxiongii,S
2718620,Desulfovibrio subterraneus,S
2916410,Trichlorobacter ammonificans,S
3238632,Streptomyces sp. R41,S
3157631,Microbacterium sp. MM2322,S
2894192,Arthrobacter sp. zg-Y820,S
2509459,Xylanimonas allomyrinae,S
521392,Helcobacillus massiliensis,S
2738409,Mycobacterium ostraviense,S
2885078,Rhodococcus sp. RDE2,S
2762325,Nakamurella sp. PAMC28650,S
3229854,Bacillus maqinnsis,S
2292255,Levilactobacillus suantsaii,S
3032001,Halobaculum lipolyticum,S
3053904,Natrialbaceae archaeon AArc-T1-2,S
2883126,Microvirga roseola,S
36746,Pseudomonas cichorii,S
1761794,Marinobacter sp. es.042,S
93378,Edwardsiella hoshinae,S
3383698,Lysobacter sp. Hz 25,S
698828,Kushneria konosiri,S
3384452,Pseudidiomarina salilacus,S
480520,Myroides profundi,S
1962908,Gemmatimonas sp.,S
3133308,Sorangium sp. So ce385,S
75658,Campylobacter lanienae,S
3231270,Streptomyces sp. Je 1-332,S
2903705,Streptomyces sp. NBC_00989,S
1837283,Streptomyces sp. S8,S
2268461,Microbacterium sp. ABRD28,S
2995140,Microbacterium sp. SL75,S
2048898,Microbacterium sp. Y-01,S
150123,Plantibacter flavus,S
2079792,Mycetocola zhujimingii,S
43667,Glutamicibacter uratoxydans,S
2675219,Corynebacterium occultum,S
39122,Skermania pinensis,S
675090,Actinomyces weissii,S
187137,Oceanithermus profundus,S
2949993,Haloplanus halophilus,S
1812111,Wolbachia endosymbiont of Cruorifilaria tuberocauda,S
1506334,Pseudomonas sp. G2-4,S
2730847,Pseudomonas sp. ADAK13,S
3388844,Pseudomonas sp. CP4,S
95301,Pseudomonas multiresinivorans,S
42906,Serratia entomophila,S
1783360,Comamonas sediminis,S
1678129,Limnohabitans sp. 103DPR2,S
2951805,Parabacteroides absconsus,S
2732249,Gemmatimonas groenlandica,S
2975921,Streptomyces sp. NBC_01723,S
2975756,Streptomyces sp. NBC_00483,S
285557,Streptomyces caniferus,S
2489212,Microbacterium sp. RG1,S
2070337,Curtobacterium sp. SGAir0471,S
3388492,Arthrobacter sp. MPF02,S
3445774,Arthrobacter sp. KN11-1C,S
85085,Pseudarthrobacter chlorophenolicus,S
2597659,Gordonia zhaorongruii,S
3016419,Verrucosispora sp. WMMA2044,S
58117,Microbispora rosea,S
2789424,Actinomyces sp. HMT897,S
2921699,Oceanobacillus sp. FSL W7-1293,S
3056444,Sporosarcina oncorhynchi,S
2714946,Vagococcus coleopterorum,S
3046382,Aristaeella hokkaidonensis,S
57497,Deinococcus radiopugnans,S
3031998,Halobaculum litoreum,S
2953881,Natronosalvus vescus,S
3033389,Haloarcula pelagica,S
255519,Atlantibacter subterraneus,S
2886821,Pantoea sp. Z09,S
3161569,Xanthomonas sp. WHRI 7065,S
3095609,Herbaspirillum sp. DW155,S
244787,Nautilia profundicola,S
879,Megalodesulfovibrio gigas,S
2975847,Streptomyces sp. NBC_00841,S
2763257,Microbacterium sp. YJN-G,S
2714935,Leucobacter viscericola,S
2861288,Cryobacterium sp. PAMC25264,S
670052,Cryobacterium arcticum,S
1494608,Arthrobacter sp. PAMC 25486,S
1273,Micrococcus lylae,S
370524,Mycolicibacterium pallens,S
886343,Mycobacterium spongiae,S
2975977,Micromonospora sp. NBC_00821,S
2975980,Micromonospora sp. NBC_00860,S
2811108,Natronoglycomyces albus,S
2293838,Thermaerobacter sp. PB12/4term,S
3103139,Synechococcus sp. M16CYN,S
51364,Mycoplasma cottewii,S
1699371,Natrinema halophilum,S
2963434,Natrononativus amylolyticus,S
1911685,Methanobacterium sp. MZ-A1,S
1076596,Acetobacter persici,S
2829596,Kordiimonas sp. SCSIO 12603,S
3161136,Pseudomonas sp. WOUb67,S
2870750,Pseudomonas sp. CYM-20-01,S
1033846,Marinobacter adhaerens,S
2656746,Stenotrophomonas nematodicola,S
2986281,Limnohabitans sp. TEGF004,S
2494234,Sutterella megalosphaeroides,S
63745,Sideroxydans lithotrophicus,S
2696560,Aquirufa lenticrescens,S
1796921,Ereboglobus luteus,S
2976983,Desulfovibrio mangrovi,S
2903639,Streptomyces sp. NBC_00236,S
2903762,Streptomyces sp. NBC_01178,S
2975749,Streptomyces sp. NBC_00459,S
2975747,Streptomyces sp. NBC_00454,S
2975620,Streptomyces sp. NBC_00009,S
3079935,Microbacterium limosum,S
153731,Microbacterium aerolatum,S
2419774,Protaetiibacter intestinalis,S
3404053,Arthrobacter sp. R-11,S
121292,Pseudarthrobacter sulfonivorans,S
2999062,Brevibacterium sp. BRM-1,S
2762331,Dermacoccus sp. PAMC28757,S
1534348,Mycolicibacterium sarraceniae,S
1249101,Mycolicibacterium celeriflavum,S
1069220,Mycolicibacillus koreensis,S
2722820,Actinomyces faecalis,S
130049,Paenibacillus dendritiformis,S
2683193,Brevibacillus sp. 7WMA2,S
2738979,Brevibacillus sp. HD3.3A,S
3033388,Haloarcula halobia,S
570267,Methanocella paludicola,S
949,Anaplasma platys,S
3087234,Pseudomonas sp. MUP55,S
129817,Pseudomonas brenneri,S
95300,Pseudomonas vancouverensis,S
3035454,Marinobacter apostichopi,S
2259638,Dickeya lacustris,S
2918299,Comamonas sp. B21-038,S
519081,Aquitalea denitrificans,S
2203219,Chitinophaga alhagiae,S
3133279,Sorangium sp. So ce119,S
2878390,Sulfurimonas sp. SWIR-19,S
3131933,Thiomicrolovo zhangzhouensis,S
2974023,Fontisphaera persica,S
2604158,Nitratidesulfovibrio liaohensis,S
2843197,Geomonas diazotrophica,S
2740185,Geomonas paludis,S
1408281,Endomicrobium proavitum,S
28894,Streptomyces nitrosporeus,S
2746961,Streptomyces caniscabiei,S
3049069,Microbacterium sp. zg-B96,S
273678,Microbacterium hydrocarbonoxydans,S
3115209,Janibacter alittae,S
3075620,Demequina capsici,S
2487344,Mycolicibacterium nivoides,S
1936029,Mycobacterium sp. MS1601,S
2507582,Rhodococcus sp. ABRD24,S
2045452,Nocardioides houyundeii,S
2560010,Actinomyces procaprae,S
35760,Bifidobacterium choerinum,S
2726185,Paenibacillus albicereus,S
152335,Paucilactobacillus suebicus,S
3036945,Proteiniclasticum sp. QWL-01,S
3381348,Eubacterium sp. F2,S
471827,Candidatus Desulforudis audaxviator,S
1309411,Deinococcus soli (ex Cha et al. 2016),S
869889,Halosimplex rubrum,S
33990,Rickettsia bellii,S
2748080,Pseudomonas sp. ABC1,S
251699,Pseudomonas syringae group genomosp. 7,S
3041619,Arsenophonus sp. aPb,S
56450,Xanthomonas cassavae,S
2714948,Vibrio sp. HDW18,S
1281578,Acidiferrobacter sp. SPIII_3,S
1105204,Variovorax sp. WS11,S
2527971,Gimesia algae,S
1941349,Sedimentisphaera salicampi,S
3035702,Edaphobacter paludis,S
3129111,Streptomyces sp. TG1A-60,S
1460244,Streptomyces sp. PCS3-D2,S
2903890,Streptomyces sp. NBC_01515,S
2976011,Streptomyces sp. NBC_00669,S
2903652,Streptomyces sp. NBC_00448,S
1924,Streptomyces purpurascens,S
3415672,Leifsonia sp. McL0607,S
1734031,Clavibacter phaseoli,S
2220095,Cryobacterium soli,S
3404049,Cellulosimicrobium sp. E-16,S
3056937,Mycolicibacterium sp. HK-90,S
189540,Nocardia pseudovaccinii,S
2811424,Gordonia sp. PDNC005,S
3420932,Gordonia sp. B7-2,S
2831662,Gordonia pseudamarae,S
3015156,Verrucosispora sp. WMMC514,S
2744574,Actinomyces respiraculi,S
181487,Schaalia cardiffensis,S
1495650,Thermoflexus hugenholtzii,S
2917691,Deinococcus sp. KNUC1210,S
468916,Deinococcus radiomollis,S
35745,Haloferax denitrificans,S
1710539,Natrinema zhouii,S
88724,Natrinema versiforme,S
3033387,Haloarcula rara,S
2039234,Halobacterium litoreum,S
431306,Acetobacter ghanensis,S
2857064,Pseudemcibacter aquimaris,S
2599305,Sneathiella aquimaris,S
158823,Cedecea lapagei,S
1484693,Rhodoferax saidenbachensis,S
416213,Ferrovum myxofaciens,S
2908645,Kaistella sp. 97-N-M2,S
52227,Prevotella dentalis,S
165,Treponema saccharophilum,S
2975763,Streptomyces sp. NBC_00513,S
2969820,Streptomyces sp. R-74717,S
2080742,Agromyces badenianii,S
2654190,Arthrobacter sp. JZ12,S
2830997,Arthrobacter sp. NicSoilB4,S
3049801,Corynebacterium suedekumii,S
111015,Actinomyces radicidentis,S
1871031,Thermophilibacter mediterraneus,S
54914,Brevibacillus parabrevis,S
2051906,Exiguobacterium sp. N4-1P,S
1111760,Streptococcus troglodytae,S
1561005,Acididesulfobacillus acetoxydans,S
221352,Synechococcus sp. RS9909,S
33070,Parathermosynechococcus lividus,S
2252,Haloferax mediterranei,S
745377,Natrarchaeobaculum aegyptiacum,S
223182,Halobacterium noricense,S
3342641,Phaeobacter cretensis,S
3122079,Pseudomonas sp. MAG733B,S
2954092,Pseudomonas sp. FP2335,S
2853257,Comamonas sp. Y33R10-2,S
80868,Paracidovorax cattleyae,S
2978127,Aquabacterium sp. OR-4,S
35799,Nitrosospira briensis,S
1682490,Ferrigenium kumadai,S
3131934,Thiomicrolovo subterrani,S
2887345,Borrelia sp. BU AG58,S
3394356,Bdellovibrio sp. HCB290,S
3135255,Microbacterium sp. LWH10-1.2,S
2886938,Arthrobacter sp. zg-Y20,S
2886940,Arthrobacter gengyunqii,S
98672,Arthrobacter luteolus,S
728066,Pseudarthrobacter equi,S
2079535,Corynebacterium liangguodongii,S
2663859,Aeromicrobium senzhongii,S
1884907,Candidatus Planktophila vernalis,S
3058393,Planococcus shixiaomingii,S
195253,Synechococcus sp. PCC 6312,S
32062,Deinococcus radiophilus,S
1768108,Deinococcus actinosclerus,S
660522,Haloplanus aerogenes,S
83986,Methanoculleus bourgensis,S
3022250,Pseudochrobactrum sp. MP213Fo,S
2842356,Pseudomonas xanthosomatis,S
3060212,Pseudomonas monachiensis,S
1851514,Scandinavium goeteborgense,S
1076550,Pantoea rwandensis,S
574964,Rahnella variigena,S
1885674,Xanthomonas cannabis,S
3081201,Congregibacter brevis,S
3366817,Burkholderia sp. F1,S
2985511,Janthinobacterium aestuarii,S
1316444,Blattabacterium sp. (Nauphoeta cinerea),S
2516559,Aquirufa antheringensis,S
28113,Prevotella heparinolytica,S
2927980,Mesoterricola sediminis,S
3377215,Streptomyces sp. AHU1,S
2932245,Leucobacter rhizosphaerae,S
1855377,Candidatus Aquiluna sp. UB-MaderosW2red,S
2895559,Subtercola endophyticus,S
123320,Okibacterium fritillariae,S
2828862,Arthrobacter sp. Helios,S
1285192,Janibacter cremeus,S
3126698,Knoellia sp. S7-12,S
1389713,Mycobacterium paragordonae,S
3457765,Nocardia sp. IBHARD005,S
2080740,Corynebacterium yudongzhengii,S
1724,Corynebacterium renale,S
404385,Nonomuraea bangladeshensis,S
2021,Thermobifida fusca,S
172827,Meiothermus taiwanensis,S
2949307,Halorubrum hochsteinianum,S
1126236,Halobellus inordinatus,S
3131999,Salinirubellus litoreus,S
3034025,Halorussus caseinilyticus,S
2884876,Haladaptatus salinisoli,S
2189,Methanotorris igneus,S
2922394,Paracoccus albicereus,S
1293412,Swingsia samuiensis,S
76588,Acidiphilium acidophilum,S
3066248,Rickettsia endosymbiont of Cantharis rufa,S
1856685,Pseudomonas sp. TCU-HL1,S
3160839,Xanthomonas tesorieronis,S
1463158,Thermomonas carbonis,S
2809020,Paralysiella testudinis,S
1470347,Alistipes ihumii,S
44674,Sulfurospirillum barnesii,S
57664,Desulfuromonas thiophila,S
29542,Syntrophotalea acetylenica,S
2975623,Streptomyces sp. NBC_00019,S
574649,Agrococcus terreus,S
2708084,Salinibacterium sp. ZJ70,S
2592654,Protaetiibacter larvae,S
2991715,Arthrobacter sp. ATA002,S
404941,Mycobacteroides salmoniphilum,S
203263,Corynebacterium aquilae,S
286802,Segniliparus rotundus,S
2733571,Trueperella pecoris,S
28049,Acidothermus cellulolyticus,S
1870985,Arabiibacter massiliensis,S
2921399,Paenibacillus sp. FSL H8-0537,S
2756,Brochothrix thermosphacta,S
1214604,Tumebacillus algifaecis,S
37482,Laceyella sacchari,S
2996794,Haliovirga abyssi,S
1853690,Halolamina sp. CBA1230,S
3033392,Haloarcula regularis,S
2962676,Halorarius litoreus,S
2934937,Halocatena marina,S
2953748,Halorussus aquaticus,S
1366055,Pseudoalteromonas phage TW1,S
2955893,Fionnbharthvirus patt,S
2107708,Pandoravirus neocaledonia,S
2745490,Pseudomonas xantholysinigenes,S
2954101,Pseudomonas beijingensis,S
56459,Xanthomonas vasicola,S
157779,Kushneria marisflavi,S
3066219,Candidatus Walczuchella endosymbiont of Icerya purchasi,S
1385663,Hymenobacter sp. DG25A,S
2494525,Chlamydia buteonis,S
2773299,Desulfolutivibrio sulfoxidireducens,S
940614,Granulicella mallensis,S
3049070,Microbacterium sp. zg-B185,S
3153754,Microbacterium chionoecetis,S
156980,Arthrobacter woluwensis,S
2816859,Arthrobacter sunyaminii,S
3418421,Pseudarthrobacter sp. S9,S
3239420,Promicromonospora sp. Populi,S
2909672,Brevibacterium spongiae,S
3064288,[Mycobacterium] holstebronense,S
2867005,Mycobacterium sp. IDR2000157661,S
3239973,Nocardia sp. CA-119907,S
1564114,Rhodococcus sp. B7740,S
36808,Corynebacterium bovis,S
2057798,Actinomyces sp. 432,S
31909,Halothermothrix orenii,S
59932,Synechococcus sp. WH 8101,S
142651,[Mycoplasma] phocae,S
3127120,Haloplanus sp. GX21,S
44930,Natronobacterium gregoryi,S
1679096,Halococcoides cellulosivorans,S
1853682,Halarchaeum sp. CBA1220,S
54077,Thermococcus barossii,S
38012,Malacosoma neustria nucleopolyhedrovirus,S
1349410,Pandoravirus salinus,S
2762277,Entomobacter blattae,S
785,Rickettsia typhi,S
3064349,Pseudomonas alabamensis,S
3391828,Vibrio sp. MA40-2,S
927,Halothiobacillus neapolitanus,S
1562974,Comamonas piscis,S
1921087,Mariprofundus ferrinatatus,S
88058,Treponema primitia,S
3404048,Microbacterium sp. E-13,S
2175666,Curtobacterium sp. MCSS17_015,S
33888,Rathayibacter tritici,S
2875729,Leucobacter sp. Psy1,S
2964616,Arthrobacter zhaoxinii,S
3402689,Paenarthrobacter sp. NyZ202,S
863575,Citricoccus nitrophenolicus,S
2987751,Rhodococcus antarcticus,S
3055869,Rhodococcus indonesiensis,S
1050174,Corynebacterium epidermidicanis,S
187491,Corynebacterium glaucum,S
2983220,Bifidobacterium sp. ESL0728,S
29539,Thermoleophilum album,S
1667239,Alkalicoccus halolimnae,S
1834167,Candidatus Enterococcus lemimoniae,S
316279,Synechococcus sp. CC9902,S
3066281,Spiroplasma endosymbiont of Asaphidion curtum,S
754514,Mycoplasma sp. Mirounga ES2805-ORL,S
3075122,Halobaculum rarum,S
1453760,Halovivax limisalsi,S
1604004,Halanaeroarchaeum sulfurireducens,S
1333523,Salinarchaeum sp. Harcht-Bsk1,S
39669,Methanosalsum zhilinae,S
2591003,Ferroplasma sp.,S
1670455,Sulfodiicoccus acidiphilus,S
3078442,Alphabaculovirus speridaniae,S
3066143,Wolbachia endosymbiont (group A) of Conops quadrifasciatus,S
3449832,Kushneria sp. TE3,S
1656159,Coxiella endosymbiont of Dermacentor marginatus,S
3077951,Candidatus Zinderia endosymbiont of Aphrophora alni,S
2953890,Chromobacterium sp. IIBBL 290-4,S
266009,Methylovorus glucosotrophus,S
2758037,Marnyiella aurantia,S
36874,Porphyromonas cangingivalis,S
1094,Chlorobium phaeovibrioides,S
128,Isosphaera pallida,S
2909285,Synoicihabitans lomoniglobus,S
1632018,Pampinifervens diazotrophicum,S
2851649,Microbacterium sufflavum,S
33887,Rathayibacter rathayi,S
2116510,Mycetocola sp. JXN-3,S
3047030,Rothia sp. SD9660Na,S
292462,Mycobacterium florentinum,S
575200,Corynebacterium maris,S
2675218,Corynebacterium comes,S
1231000,Corynebacterium lactis,S
340345,Actinoalloteichus hymeniacidonis,S
2983212,Bifidobacterium sp. ESL0682,S
2743001,Salicibibacter cibi,S
1230341,Salimicrobium jeotgali,S
309887,Deinococcus maricopensis,S
81468,Aminobacterium colombiense,S
464988,Hemiselmis andersenii,S
3447018,Natronorubrum sp. FCH18a,S
447897,Mythimna unipuncta nucleopolyhedrovirus,S
2697033,Aristophania vespae,S
3066262,Candidatus Tisiphia endosymbiont of Beris chalybata,S
3418716,Litorimonas sp. WD9-15,S
2952525,Salinispirillum sp. LH 10-3-1,S
45677,Azohydromonas lata,S
2913620,Prevotella sp. E2-28,S
3034021,Nibricoccus sp. IMCC34717,S
2862869,Horticoccus luteus,S
171695,Thermodesulfatator indicus,S
2675524,Mycobacterium sp. DL592,S
1769,Mycobacterium leprae,S
169765,Mycobacterium lacus,S
1404244,Corynebacterium glyciniphilum,S
161895,Corynebacterium phocae,S
2768834,Corynebacterium zhongnanshanii,S
2794089,Schaalia sp. 19OD2882,S
2921714,Paenibacillus sp. FSL W8-0426,S
2598458,Cohnella cholangitidis,S
1702221,Faecalibaculum rodentium,S
3066305,Spiroplasma endosymbiont of Labia minor,S
3384159,Natrinema sp. 74,S
2961598,Natrinema marinum,S
2716717,Haloarcula sp. JP-L23,S
1109712,Rhodococcus phage REQ1,S
2560751,Eneladusvirus BF,S
3430559,Lymphocystivirus paralichthys1,S
3426474,Asfivirus haemorrhagiae,S
1557034,Yellowstone Lake virophage 6,S
3138568,Mucilaginibacter sp. PAMB04274,S
2906076,Flavobacterium covae,S
2975666,Streptomyces sp. NBC_00145,S
1545835,Marinitoga sp. 1137,S
2975780,Streptomyces sp. NBC_00569,S
2975322,Oceanobacillus sp. FSL W7-1304,S
2749077,Gardnerella sp. KA00718,S
2911527,Avibacterium sp. 21-595,S
2954064,Wolbachia endosymbiont (group A) of Trypoxylon clavicerum,S
2874282,Metabacillus dongyingensis,S
3403079,Endozoicomonas sp. ALD040,S
3075616,Marinobacter sp. KM021,S
213419,Geobacillus zalihae,S
2976237,Vibrio sp. STUT-A16,S
2921378,Paenibacillus sp. FSL H8-0168,S
2724151,Streptomyces sp. ARC12,S
515256,Bartonella sp. 1-1C,S
1636610,Pseudomonas sp. PONIH3,S
139,Borreliella burgdorferi,S
3404781,Streptomyces sp. JL4002,S
2954025,Wolbachia endosymbiont (group A) of Lasioglossum morio,S
3060018,Gimaduovirus GMA2,S
35841,Caldibacillus thermoamylovorans,S
3066312,Spiroplasma endosymbiont of Monopis laevigella,S
3135260,Microbacterium sp. LWH13-1.2,S
3041344,Bacillus cereus group sp. MS39,S
3112573,Pseudoalteromonas sp. CuT4-3,S
206403,Sulfurovum lithotrophicum,S
33936,Aeribacillus pallidus,S
1105380,Posavirus 1,S
2478954,Catenibacterium sp. co_0103,S
3074145,Chryseobacterium sp. SG20098,S
233316,Alteromonas stellipolaris,S
2563668,Treponema sp. OMZ 799,S
2026189,Bacillus albus,S
1757,Thermoanaerobacter ethanolicus,S
2656761,Apibacter sp. B2966,S
391290,Geobacillus sp. E263,S
2903609,Streptomyces sp. NBC_00005,S
1750719,Kurthia sp. 11kri321,S
1288410,Pseudomonas guariconensis,S
2929515,Acinetobacter sp. YH12068_T,S
2023866,Petrimonas sp.,S
2921567,Bacillus sp. FSL M8-0071,S
3138253,Rhizobium sp. WSM4643,S
34021,Candidatus Liberibacter asiaticus,S
2583989,Staphylococcus sp. 17KM0847,S
2975957,Amycolatopsis sp. NBC_00355,S
1536769,Paenibacillus sp. FSL P4-0081,S
1508644,Candidatus Arthromitus sp. SFB-mouse-NL,S
2976005,Rhodococcus sp. NBC_00297,S
2601122,Acinetobacter sp. YH12138,S
2704651,Apibacter sp. ESL0404,S
551996,Mucilaginibacter gossypii,S
147322,Limnospira indica,S
2499213,Bacillus sp. BD59S,S
2975719,Streptomyces sp. NBC_00343,S
512749,Mycoplasma seminis,S
1536775,Paenibacillus sp. FSL H7-0737,S
1472,Paenibacillus pabuli,S
1930764,Sporosarcina sp. P33,S
2954021,Wolbachia endosymbiont (group B) of Ischnura elegans,S
3066267,Rickettsia endosymbiont of Pantilius tunicatus,S
2954607,Ureibacillus sp. FSL K6-0786,S
3078812,Aerococcus tenax,S
2774835,Enterococcus sp. MSG3310,S
3448173,Streptomyces sp. BBFR115,S
195248,Picosynechococcus sp. PCC 8807,S
3066321,Spiroplasma endosymbiont of Seladonia tumulorum,S
204039,Dickeya dianthicola,S
2953752,Moraxella sp. FZFQ2102,S
3075222,Halomonas sp. PAMB 3264,S
283699,Pseudoalteromonas sp. Bsw20308,S
83558,Chlamydia pneumoniae,S
1917158,Alteromonas sp. RW2A1,S
94138,Staphylococcus ureilyticus,S
2057791,Enterococcus sp. CR-Ec1,S
1945657,Capnocytophaga sp. H2931,S
459529,Sphingobacterium siyangense,S
2898795,Brevibacterium zhoupengii,S
3421432,Agarivorans sp. QJM3NY_33,S
1644130,Maribacter sp. 1_2014MBL_MicDiv,S
3117397,Bacillus sp. SW7,S
2774734,Enterococcus sp. DIV1067f,S
47679,Sporomusa sphaeroides,S
110662,Synechococcus sp. CC9605,S
3044166,Bdellovibrio sp. 22V,S
2029986,Shewanella sp. WE21,S
1758390,Polynucleobacter sp. JS-JIR-II-b4,S
3230979,Candidatus Pelagibacter sp. Uisw_092,S
2954699,Siminovitchia sp. FSL W7-1587,S
3019889,Caldicellulosiruptor sp. DIB 104C,S
3156489,Acinetobacter sp. A1-4-2,S
2133959,Bartonella kosoyi,S
2792084,Spiroplasma endosymbiont of 'Nebria riversi',S
3432031,Pumpernickelvirus pumpernickel,S
2482769,Serratia sp. P2ACOL2,S
2681470,Chlamydiifrater volucris,S
2921710,Paenibacillus sp. FSL W8-0187,S
93973,Shewanella japonica,S
762,Avibacterium volantium,S
3242681,Paenibacillus sp. RS8,S
1785995,Gemella sp. oral taxon 928,S
114090,Pediococcus inopinatus,S
1218495,Apilactobacillus apinorum,S
3078441,Alphabaculovirus oxochraceae,S
3003617,Lonepinella sp. MS14434,S
1985254,Xanthomonas phaseoli,S
3230986,Candidatus Pelagibacter sp. Uisw_116,S
1583100,Myroides sp. A21,S
64897,Borreliella bissettiae,S
